trial_number,value,train_roc_auc_mean,validation_roc_auc_mean,roc_auc_gap_mean,accuracy_mean_validation,precision_mean_validation,recall_mean_validation,f1_mean_validation,fold_1_train_roc_auc,fold_1_validation_roc_auc,fold_2_train_roc_auc,fold_2_validation_roc_auc,fold_3_train_roc_auc,fold_3_validation_roc_auc,fold_4_train_roc_auc,fold_4_validation_roc_auc,fold_5_train_roc_auc,fold_5_validation_roc_auc,learning_rate,num_leaves,max_depth,min_child_samples,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,min_split_gain
12,0.6912996640475099,0.7765179976602393,0.6912996640475099,0.0852183336127294,0.63635,0.6310564698324057,0.6410556038503503,0.6360035014006021,0.7772464862777224,0.6878580139730777,0.7755471626162385,0.6955661974054816,0.7766763317816521,0.6898049584959859,0.777213487907668,0.6905990299888823,0.7759065197179159,0.6926701203741217,0.1850807628008973,64,-1,78,0.8158480427211191,0.8050462804953816,5,0.0001503292051672,3.148832160133425e-07,0.0035466254636398
38,0.6912756857252369,0.7830850059144769,0.6912756857252369,0.09180932018924,0.6375200000000001,0.6322360018910819,0.6421854923956256,0.637166897440751,0.782911665625073,0.6896445191936578,0.7823518053279801,0.6951093828291863,0.7844656481511867,0.6881560508045743,0.7826285543736942,0.6923661668359596,0.7830673560944509,0.6911023089628061,0.12544610427879,110,10,59,0.7284722744031822,0.6288614518878815,2,0.9323080355368772,0.002658829891722,0.1250819224411641
98,0.6912285878172997,0.761233227019029,0.6912285878172997,0.0700046392017292,0.6350199999999999,0.6290727332377244,0.6423065068843083,0.635615756076486,0.7620048817271461,0.6880415578655149,0.7612485884920943,0.6974571305302099,0.7599638834848294,0.6881346191449066,0.7618793257608786,0.6923312241299967,0.7610694556301967,0.6901784074158702,0.1225550984881133,79,8,30,0.7305627844836254,0.6095264748446996,1,0.0139391087135831,1.1199947297845696,0.4792278418638365
28,0.6910423616626454,0.7820384883182537,0.6910423616626454,0.0909961266556083,0.63537,0.6301770596855857,0.6397240434882754,0.6349048130196161,0.7832835392595752,0.6896473994116614,0.7822969679804701,0.6950892913084591,0.7823539295977349,0.6882153053932497,0.7805246364174756,0.6930291581780093,0.7817333683360133,0.6892306540218475,0.1916280738051632,67,12,64,0.7078571406779994,0.8754006721464518,3,0.0009321524983923,1.884801822078413e-05,0.326994032510024
13,0.6908944271706204,0.7501266824906934,0.6908944271706204,0.0592322553200729,0.6356999999999999,0.6295052675159769,0.643941023791571,0.636630908218357,0.7505582418912244,0.6871334991345495,0.7492028447122947,0.6948488431089349,0.7508703163210932,0.6884383326644816,0.7507082023467422,0.6922165052461663,0.7492938071821124,0.6918349556989694,0.1151059012194196,60,-1,38,0.8365101869339503,0.6170175989354825,4,1.2042315798449064e-05,4.648765661147281e-07,0.1673310440770531
34,0.6908649726575462,0.7420815113782645,0.6908649726575462,0.0512165387207182,0.63613,0.6295019413394933,0.6460594602419582,0.6376624847713239,0.7431176064576457,0.6879205487063316,0.7413337437866052,0.6947249837340188,0.7426750960620422,0.6874156934713024,0.7418623963397197,0.6929249001042641,0.7414187142453094,0.6913387372718144,0.089737288088761,104,8,30,0.7153597377187656,0.6400909808771004,1,7.658564495649467,1.1140321058875762e-05,0.3555158948285918
17,0.6908642842965732,0.727040111779931,0.6908642842965732,0.0361758274833577,0.63568,0.6280955078537583,0.6494895379958993,0.6386015479134732,0.7281975057255643,0.6886896569201322,0.7263973342987393,0.6948349220552503,0.727114035918375,0.6875790261197827,0.7261784655387677,0.691582306133787,0.7273132174182086,0.691635510253914,0.1321319939183104,32,6,28,0.8794462671927433,0.7421808219642227,0,0.0039956703342542,5.1246581175030346e-05,0.2076202662285194
75,0.6908634708982035,0.786485668706731,0.6908634708982035,0.0956221978085274,0.6361500000000001,0.6307811619138464,0.6411161955664808,0.635896022660323,0.7877032936459254,0.6881840386498854,0.7874490103159499,0.6934416265967172,0.7875713115535409,0.6899240277167064,0.7840961692379572,0.6902664542342158,0.7856085587802816,0.6925012072934928,0.1727816583626395,119,8,22,0.7502980024186566,0.6667763664363269,1,0.1495988956765327,8.715826972763944,0.4842061843088577
60,0.6907836127005285,0.761333768547921,0.6907836127005285,0.0705501558473925,0.63564,0.6292354386877308,0.644707638863276,0.6368529200364127,0.7633925192010989,0.6891789339535109,0.7600741452467303,0.6953423204602357,0.7621093696236119,0.6886145063073685,0.7606711451345495,0.6903402849516667,0.7604216635336143,0.6904420178298607,0.1435016827846546,86,7,25,0.6449498784413755,0.657762087458579,1,0.0092182673824162,2.0589117729934134,0.4624065875443482
27,0.6907586468721524,0.741704611824798,0.6907586468721524,0.0509459649526455,0.63591,0.6284313580752222,0.649307903294579,0.6386866997702022,0.741952232973159,0.6862360912097436,0.7416763551678958,0.6951280842446965,0.7419829105665903,0.6875369928647275,0.741004421276004,0.6931553179478218,0.7419071391403405,0.6917367480937724,0.1131783940192738,52,7,28,0.7925385156415916,0.9872674497537496,1,4.920036939730236e-05,1.258933325801401e-06,0.4269058490618016
32,0.6906845412355065,0.7408601334430754,0.6906845412355065,0.0501755922075689,0.63606,0.6275585191065565,0.6536056019899356,0.6402930710203198,0.7416650886753686,0.688441748155918,0.7400936414229481,0.6954878714769921,0.7417468284290516,0.6874446407129768,0.7406587104325175,0.6918640079487756,0.7401363982554914,0.6901844378828697,0.0556104268840212,89,12,35,0.7903468572314906,0.7700768666053852,1,5.423547665644712e-05,0.0169408728369509,0.4597357924319135
43,0.6906372302386016,0.8074439535616766,0.6906372302386016,0.116806723323075,0.63513,0.6302076863831892,0.6384123289079886,0.6342758674815216,0.8081228078362801,0.6901428169098118,0.8075289146061302,0.6947386347672656,0.8064764505407446,0.686090530850709,0.8077830246378239,0.6919837572221593,0.807308570187405,0.6902304114430622,0.1666673104351971,95,12,15,0.8155859571043792,0.9039876910637804,1,0.0002358551868932,0.0065899833359657,0.4457122322288901
37,0.6904795988790923,0.7614951807392014,0.6904795988790923,0.0710155818601091,0.6352900000000001,0.6282543091935134,0.6469069199045416,0.6374287458365864,0.7620227712296489,0.6877510458766625,0.7609663992633473,0.6947090825304567,0.7614271317647758,0.688032701252385,0.7620029796031259,0.6908569399614306,0.7610566218351092,0.6910482247745265,0.108218368864245,91,7,12,0.6835270801902763,0.7098001621585066,1,0.019467519921237,0.0004222644104791,0.4758541039790721
20,0.6904063728136149,0.7307237443166278,0.6904063728136149,0.0403173715030128,0.63552,0.6291110346115397,0.6445663307905494,0.636727338235877,0.7306139324169297,0.6879379400226804,0.7312115012426028,0.6956503337737633,0.7301317938404659,0.6866006303528145,0.7308493269015909,0.6906227618266758,0.7308121671815498,0.6912201980921402,0.1389725174758774,40,6,55,0.753723332915716,0.603047829111962,1,0.0039287792608074,0.0027320448897408,0.0680443672128027
87,0.6903341516477071,0.8333524917500164,0.6903341516477071,0.1430183401023093,0.63538,0.6302359223163159,0.6395424617090397,0.6348480896910441,0.8336938724492373,0.688325799379755,0.8319251481313593,0.6940427620966632,0.835383805322595,0.6886086458535349,0.8319134277468119,0.6894329796899471,0.8338462051000779,0.6912605712186353,0.1992051245274071,127,10,40,0.7116834147428466,0.6455330094799846,0,0.0031625136883806,2.248662367720884,0.4711795996688627
30,0.6901921469566155,0.7281932658646394,0.6901921469566155,0.0380011189080239,0.6356200000000001,0.6284232529968155,0.647835047072566,0.6379648726648081,0.7283988146639784,0.6862822047000737,0.7274382369488939,0.6952127806553678,0.72877440679052,0.6867658731492167,0.728296352376979,0.6920928056668708,0.7280585185428259,0.6906070706115482,0.0735186207732432,54,12,50,0.8990484808466171,0.6990820690586357,2,1.873816352172215e-06,0.906927528354756,0.4291155494204415
10,0.6901752079338055,0.8141966638627369,0.6901752079338055,0.1240214559289314,0.63565,0.6306197085060823,0.6393405436009995,0.6349440199015901,0.8140745279974524,0.6887242695399616,0.8142354291369407,0.6976594358426991,0.8145211705271185,0.6855846716769747,0.8139632278096292,0.6908403886796993,0.8141889638425441,0.6880672739296931,0.1490505315324415,124,-1,82,0.8172154034294701,0.7837673633816081,7,0.000291656211042,2.8896008821125305e-08,0.0061555847824687
70,0.6899038459688199,0.7340718195829407,0.6899038459688199,0.0441679736141207,0.6354900000000001,0.6286780776315417,0.6461602849553015,0.6372709569067341,0.7358227769387136,0.6878559438163876,0.7330417459225871,0.695529804650914,0.733862736678277,0.6857937778701583,0.7337977129498978,0.690215080255815,0.7338341254252279,0.6901246232508245,0.1326411252231282,61,6,5,0.6454928556716214,0.6300262098290026,1,0.0374228947332744,8.12869055919969,0.3909201814070615
26,0.6898769288544639,0.7185500146205045,0.6898769288544639,0.0286730857660405,0.6349600000000001,0.6272279882787134,0.649469388929856,0.6381461239467604,0.7189262893361077,0.6870948962126944,0.7177072079660803,0.6935191224623792,0.7186792441921335,0.6856888797468477,0.718089914071546,0.6930329984754019,0.7193474175366551,0.6900487473749967,0.1629370435738791,22,5,55,0.9113932472780396,0.964020936520014,3,1.1603006697390286e-05,9.49936997303851e-08,0.2215514614075999
36,0.6896608782074242,0.7488192221548766,0.6896608782074242,0.0591583439474524,0.6342399999999999,0.6264266898792407,0.6490859806384959,0.6375417846077974,0.7491502984787017,0.6860630981158965,0.7486606042094369,0.6943111424103691,0.7495345812413763,0.6866449537852211,0.7484568609159139,0.6908899375167612,0.7482937659289539,0.6903952592088731,0.05672797691072,101,-1,26,0.961448391066416,0.6677541535162653,2,5.379934082647334e-07,0.1860798195409408,0.0446767938921809
49,0.6895879048816098,0.7308317958170119,0.6895879048816098,0.041243890935402,0.63504,0.6271394125961658,0.6501956814438967,0.6384462225869088,0.7313445167973838,0.6874396623080401,0.730226320383061,0.6948624641399108,0.7309548996720061,0.6855240569829728,0.73118018285775,0.6908918576654576,0.7304530593748584,0.6892214833116677,0.0696106224213379,60,10,11,0.6839782897441128,0.9228580142933482,1,6.360431726341814e-07,0.8281511619406251,0.410546015428838
19,0.6892984808030712,0.7691079324771886,0.6892984808030712,0.0798094516741173,0.63522,0.6301547116410026,0.639038018574349,0.6345600998320672,0.7690695950894904,0.6863903928888379,0.7697447645779629,0.6920989849721726,0.770129181765479,0.6876257497380598,0.7675350819047083,0.6902405822306878,0.7690610390483021,0.6901366941855978,0.1973098161836718,54,12,6,0.872710962415041,0.6528294861654005,1,0.110705071288273,5.7284522541967176e-06,0.4809181908243849
95,0.6890657140235998,0.7249817174867776,0.6890657140235998,0.0359160034631778,0.63573,0.6294119928934319,0.6444454486070785,0.6368204564835726,0.7239823755329049,0.682853345169696,0.7247940302183231,0.6949332094946266,0.7262956504482374,0.6874937395151881,0.7264793520128885,0.691378015313506,0.7233571792215342,0.6886702606249828,0.1774365269015097,31,5,20,0.7186448056378618,0.6803080436174037,10,0.0012192928354617,0.2981800932859755,0.4336141683820599
56,0.6889464199974104,0.7198939847388929,0.6889464199974104,0.0309475647414825,0.6341800000000001,0.626058536933428,0.6503167407128051,0.6379496503408182,0.7205416409066883,0.6867707816804655,0.7193235383620311,0.6932673734074932,0.7201453217511966,0.6857860072684028,0.7201565276091451,0.6906055804961536,0.7193028950654035,0.6883023571345366,0.07889206330892,40,12,7,0.8050852543770928,0.6019276334357394,0,0.0017296854421127,1.2625775593536257,0.4113646949305726
39,0.6889041357879928,0.7399642681606833,0.6889041357879928,0.0510601323726904,0.6345599999999999,0.6255159628881853,0.6544732147894919,0.6396520624342098,0.7401261254867413,0.6863236028334985,0.7394333874579802,0.6935286331822454,0.7407596634742347,0.6861885084380934,0.7400099742011497,0.6902116949936603,0.7394921901833109,0.6882682394924663,0.0652016751087466,82,8,50,0.9273442765333676,0.8158303865860874,0,5.587859820057498e-05,0.0854672808397812,0.3054136887791138
11,0.6886105551330547,0.8209272058571262,0.6886105551330547,0.1323166507240715,0.63356,0.6289592802336201,0.63564843639258,0.6322720851732634,0.8211939324460445,0.6875287090479878,0.8192389094080488,0.6920951046784731,0.8213939823517737,0.6878584677597435,0.822488243631153,0.689124845828061,0.8203209614486109,0.6864456483510083,0.1767958695653476,120,-1,86,0.8322840820416992,0.7422693222619632,7,0.0001411612819519,1.164644742739858e-08,0.0046088487152461
77,0.6880316808817049,0.7975954600918476,0.6880316808817049,0.1095637792101427,0.63483,0.6298632220400818,0.6382913836251091,0.6340403354581808,0.797618424617207,0.6866452021753526,0.7979813963162548,0.6913309768416371,0.7976565462043188,0.6849354914044545,0.7978068264601508,0.6860415470574042,0.7969141068613065,0.6912051869296758,0.1470820425673492,105,12,21,0.6986815473413561,0.6380860630921723,1,0.0005539033510619,0.5524487431417574,0.4213605904555376
74,0.6872304038587035,0.7161196782233219,0.6872304038587035,0.0288892743646184,0.63326,0.6239796084778398,0.6543722883029084,0.6388005370475314,0.7165633211360796,0.6832597159278986,0.7156530326057937,0.6917796308002553,0.7165630412328444,0.683018552956741,0.7161728929246146,0.6902634189991673,0.7156461032172776,0.6878307006094552,0.1200803461561112,30,5,34,0.7602310563034436,0.6298460935811263,0,0.0046484357169974,0.1403575727884378,0.4668643447364548
50,0.6860668069814543,0.7255850434404448,0.6860668069814543,0.0395182364589905,0.6322699999999999,0.6233227910556118,0.6521326460301475,0.6373866146794751,0.7259700629610792,0.683942842633759,0.7250776567452429,0.6904345239891208,0.7265029085039323,0.6822784606439923,0.7251644735300046,0.6875077906033042,0.7252101154619651,0.6861704170370954,0.0462228286598695,75,-1,14,0.6059664025512694,0.8628567808218476,0,7.189196580432204e-06,0.0009560816767454,0.3759248913051648
76,0.6850565707794052,0.7041286668923099,0.6850565707794052,0.0190720961129047,0.63209,0.6231233803653671,0.6520720950233129,0.6372546238244732,0.7045567300585625,0.6816303876040377,0.7031893575825272,0.6898022861350376,0.7048995560597608,0.6800207608077169,0.7043321526179348,0.6886067757087108,0.7036655381427641,0.6852226436415236,0.1573507268846345,15,4,27,0.6746798376598454,0.6187446521243215,0,0.0011010005542534,1.4932063961138493,0.4498721357012799
2,0.6844632129289587,0.7218549984629032,0.6844632129289587,0.0373917855339445,0.63061,0.6201856310451443,0.6571161966249226,0.6380943812904003,0.7214649904426798,0.6819530170238586,0.7207841773946495,0.6891962702656964,0.723731020343745,0.6816248900314841,0.7216274030355448,0.6857387436083051,0.7216674010978965,0.6838031437154494,0.047492397636804,73,8,22,0.9878338511058234,0.9100531293444458,10,1.1309571585271492,0.0024049154327373,0.4609371175115584
35,0.6835373868173328,0.7220660411504887,0.6835373868173328,0.0385286543331558,0.62954,0.6191543994989362,0.6561073978805275,0.6370804731461156,0.7219412446145486,0.6815381456222421,0.7213593335570335,0.6879415752978343,0.7230121537430209,0.6799548457032512,0.7218929849316589,0.6842053598630679,0.7221244889061817,0.6840470076002687,0.0407741362192822,81,9,42,0.6611068264544449,0.6855199964941391,0,4.892096331630318e-06,0.007246210192864,0.1597400480534245
48,0.6823391046364431,0.6986850914922613,0.6823391046364431,0.0163459868558182,0.6286499999999999,0.6185282393279511,0.6542714717314242,0.6358802736960512,0.6984949817376531,0.6783956527669579,0.6978239200654851,0.686472404096266,0.6997820483130739,0.6791867212196913,0.6991450404796618,0.6858583928739442,0.698179466865432,0.6817823522253563,0.1279593904485362,14,4,23,0.8342017806289486,0.9615280601460168,2,4.811069073136044e-08,0.0002265244326696,0.4707986440542769
25,0.6817145254332952,0.6967508612259122,0.6817145254332952,0.0150363357926169,0.6284,0.6180874906194556,0.6548362806456527,0.6359180738560092,0.6977196426610597,0.67775258409309,0.6958677994429745,0.6866461422465067,0.6974067473915971,0.6777911681480614,0.6959874465388756,0.6854733230541373,0.6967726700950543,0.6809094096246813,0.1232491992088794,13,4,18,0.8565479535981352,0.6438214102113072,0,1.1876530947077005e-07,0.000564197581457,0.4951484013261091
7,0.6814359452113582,0.7043308245110123,0.6814359452113582,0.022894879299654,0.62881,0.6183231210807649,0.6560468733347353,0.6366063628964168,0.7049836913723504,0.6789570752610266,0.7036583696342483,0.6872950363613022,0.704885160582607,0.6762805361647206,0.7042441986964627,0.6830241483900513,0.7038827022693925,0.6816229298796899,0.0443542481048404,44,9,32,0.6147547789418131,0.8438257335919588,5,2.9060880007066372e-08,3.219720539814264e-06,0.4541329429833268
47,0.6799583056393455,0.7142602804045305,0.6799583056393455,0.034301974765185,0.6281399999999999,0.6190796153132341,0.6491867788907971,0.6337394493013887,0.7143716317496269,0.6787376036492202,0.713323798253293,0.6850676627713952,0.7157832368415706,0.6744499294025329,0.7140935656011163,0.6816611828419994,0.7137291695770458,0.6798751495315796,0.0225343997702961,95,12,32,0.7396558733516146,0.8158553316018753,3,4.221359172946243e-06,0.0038372350822521,0.4059490573575561
14,0.6797503360785276,0.6929659941040952,0.6797503360785276,0.0132156580255675,0.62646,0.6155280575268065,0.6562285385680278,0.6351973627880417,0.6935468866687403,0.6755761093557171,0.691847367679716,0.6838167430892845,0.6938616665963487,0.676433718027124,0.69314364943566,0.6837741164675792,0.6924304001400107,0.679150993452933,0.1055178979825381,13,4,73,0.7527777439217864,0.8449508690195524,5,9.259603311004444e-06,4.031006411882881e-07,0.3905193220684799
8,0.6796042772889004,0.6957662905653288,0.6796042772889004,0.0161620132764284,0.6253,0.6128270192007405,0.6625438612132168,0.6366908189707609,0.6963006637112936,0.6771113255562313,0.6948115471733896,0.6836496254401496,0.6965122032780635,0.6755587552700082,0.6956456453697235,0.6816704885626343,0.695561393294174,0.6800311916154786,0.0664735468278794,23,5,56,0.6361159080217633,0.9341209982356952,3,4.771628167351996e-07,2.3279640748356463e-08,0.2954464715941209
24,0.6784209271847758,0.6880984532966068,0.6784209271847758,0.009677526111831,0.6256200000000001,0.6150395592675806,0.6539082450735443,0.6338652921317309,0.6886323263695258,0.6737689425712632,0.6873594139794761,0.6826077015769324,0.6887712409231332,0.6751922768899223,0.6879880956510733,0.6819351940614281,0.6877411895598255,0.6786005208243326,0.1498752119807109,8,3,21,0.7080137817054258,0.8463558240786155,1,0.0014965418660954,0.0212972629221421,0.3325873147129732
29,0.6770101723679972,0.6873525166298718,0.6770101723679972,0.0103423442618746,0.62478,0.6138726583079228,0.654795984549031,0.633649397022047,0.6889227802971597,0.6729546859401788,0.6871436095499001,0.6821874597688299,0.687838671085755,0.672781470197052,0.6861865867855508,0.6806847972306975,0.6866709354309939,0.6764424487032276,0.1483126430309373,8,3,7,0.8581868895855717,0.679345849790453,0,1.8571694713996977e-07,0.00020008574093,0.2186141773090322
4,0.6761711259525378,0.7076899088959525,0.6761711259525378,0.0315187829434147,0.62363,0.609541230264535,0.6693836274702095,0.6380146360330387,0.7076627851642469,0.6733099578307082,0.7075988727429505,0.6830884879676542,0.7093474062857937,0.6716686540205674,0.7070497166189286,0.6770855185025529,0.7067907636678432,0.675703011441206,0.0264894692073626,95,7,66,0.9548850970305306,0.7888859700647797,1,0.0262544596875934,0.0703178263660987,0.2806385987847481
85,0.6759114449961083,0.6854366343637587,0.6759114449961083,0.0095251893676503,0.62475,0.6130841326419985,0.6583269338320059,0.6348873088988146,0.6861564588511793,0.6725340241002842,0.6847016318285893,0.6805693822965461,0.6868259623002386,0.6716039090067134,0.6844390414266093,0.6786988634399849,0.6850600774121769,0.6761510461370128,0.13757674738807,8,3,47,0.7469523351811052,0.6909702456903453,0,0.0104172003535862,9.242385523198225,0.4909684340401012
1,0.6727460617943007,0.6816863561009124,0.6727460617943007,0.0089402943066116,0.6212599999999999,0.6088311533645161,0.6596786391891946,0.6332176071977612,0.6829379982151988,0.6708941349770764,0.6799923688999003,0.6767079350236019,0.6814077809082258,0.6669125357067651,0.6816895152910145,0.6749276513973241,0.6824041171902224,0.6742880518667365,0.0589860241043269,13,9,63,0.6682096494749166,0.6260206371941118,10,4.905556676028766,0.1886149587855396,0.1523068845866853
3,0.6718148099334748,0.7036511036293926,0.6718148099334748,0.0318362936959178,0.62049,0.6094085885993505,0.6524554157896867,0.630168519633941,0.7040151380431389,0.6690995591456317,0.7028809653986363,0.6777730306406893,0.7061004717548687,0.668361682928726,0.7023547584111909,0.6710327947796277,0.7029041845391286,0.6728069821726994,0.0152526970305151,104,8,12,0.9947547746402068,0.908897907718663,2,1.1212412169964432e-08,0.2183498289760728,0.3534286719238085
57,0.6707063206520226,0.678362699174849,0.6707063206520226,0.0076563785228264,0.6189199999999999,0.6050421658304072,0.6656309977514627,0.6338729965546488,0.6793840698729952,0.6677847646288347,0.6775995924671199,0.6746308028054644,0.6794800989450754,0.6668160682363242,0.6774013369773624,0.6732694929895371,0.6779483976116921,0.6710304745999529,0.0973054852239247,8,3,44,0.8209174222879434,0.6185114057510469,0,2.7015041174407652e-05,0.3368746688226188,0.3737503530812966
9,0.6646450981686549,0.6738008217901539,0.6646450981686549,0.0091557236214989,0.61471,0.6004441580707415,0.6652877471451182,0.6311995406113057,0.674842230461022,0.662745788228711,0.6729721552140591,0.6713906325569782,0.6741488882742586,0.658666322119985,0.6727221359135309,0.66539689333542,0.6743186990878989,0.6650258546021804,0.02778033977738,21,10,93,0.9509357413523924,0.7031766510860622,7,0.2264643274129277,0.0009926755025313,0.2648252891780032
54,0.6616558259002235,0.6773591479651453,0.6616558259002235,0.0157033220649217,0.61293,0.5988958300533669,0.6632700051383272,0.6293933745341607,0.6773461201370918,0.6601594074655511,0.6767808884889017,0.6676318330534438,0.6800482190042676,0.6579828191895181,0.6770728758920604,0.6624147623992002,0.6755476363034045,0.6600903073934045,0.0123564987975843,57,6,32,0.7395004853631247,0.9667739509229988,1,0.0004914146512602,0.0687833020654971,0.4629562027143527
6,0.6614432677939786,0.6730969169388012,0.6614432677939786,0.0116536491448226,0.61439,0.6064637475371802,0.6322382125622862,0.6190547058974092,0.6724420740849808,0.6586131954327623,0.6737045534841836,0.6681658884760988,0.6748185476700559,0.6578966625175453,0.6728484702735054,0.6622316682203869,0.6716709391812811,0.6603089243230995,0.0139053157497372,35,10,46,0.9272059063689972,0.9442922333025374,0,0.0003951170068183,5.710827318268536e-05,0.1110539052353651
40,0.651358065193743,0.6584394143453378,0.651358065193743,0.0070813491515948,0.60417,0.5877526940723338,0.6742664144155851,0.6279933250301941,0.656283588934025,0.6483384077340815,0.6570137248424465,0.6573039513360766,0.6596323665405632,0.6470457072195671,0.6598727577580158,0.6535650420768584,0.659394633651639,0.6505372176021311,0.0102820022073103,26,5,35,0.9915440878193958,0.7650530455159473,9,0.000702711388843,0.7853449752084278,0.3575178118808581
99,0.6502150137883056,0.6546994479142384,0.6502150137883056,0.0044844341259328,0.59756,0.5726473628175166,0.7410111452282152,0.6460328331819878,0.655244136083006,0.6487309924488184,0.6541739239885058,0.6565900423003017,0.6564358668085526,0.6462698921404474,0.65411520600796,0.6516528539970134,0.653528106683168,0.6478312880549469,0.0181671626331049,15,4,14,0.7639723741569663,0.671460762601364,0,0.0257814303895936,6.339520453734133,0.3772162021178917
0,0.6373182715384536,0.6391867564011819,0.6373182715384536,0.0018684848627283,0.5905,0.566951504611368,0.7357653188877211,0.6404131950529185,0.6379865169230446,0.6367289140115016,0.6377925976161368,0.6415239269460306,0.6410409743871016,0.6329923089244031,0.6399192678814472,0.6407430941452106,0.6391944251981792,0.6346031136651222,0.0106360665125402,8,3,98,0.9329770563201688,0.6849356442713105,2,4.473429410462685e-07,5.472429642032189e-06,0.2623782158161189
